"",,,,,Police Log,
"",,,,,Arizona State University Police Department,
"",,,,,"Thursday, March 01, 2018",
"",,,,,Occurred,
"",Date,Time,,,,
Incident #,,,,From,Thru Description,Location Disposition
"",Reported,Reported,,,,
"",,,Date,Time,Date Time,
18-16086T,3/1,0100 hrs,3/1,0100 hrs,3/1 0130 hrs Criminal Trespass - 2nd Degree,Sun Devils Stadium Cleared By Arrest
"",,,,,"Criminal Trespass - 1st Degree - Residential,",
"",,,,,,600 Blk E University
18-16173T,3/1,0938 hrs,3/1,0600 hrs,"3/1 0938 hrs Resisting Arrest, Possession Dangerous Drugs,",Pending
"",,,,,,Dr
"",,,,,Drug Paraphernalia,
18-16236T,3/1,1401 hrs,2/26,0800 hrs,3/1 1400 hrs Criminal Damage - Deface or Damage Property,400 Blk E Orange St Pending
"",,,,,Assault - Intentionally or Recklessly Causing,
18-16241P,3/1,1418 hrs,3/1,1410 hrs,3/1 1410 hrs,Pending
"",,,,,Physical Injury,
18-16247D,3/1,1449 hrs,3/1,1449 hrs,3/1 1503 hrs Unlawful to Consume Alcohol in Public,100 Blk W 1st Ave Cleared By Arrest
18-16267D,3/1,1624 hrs,3/1,1624 hrs,3/1 1735 hrs Possession - Drug Paraphernalia,400 Blk N Central Ave Cleared By Arrest
"",,,,,Excessive Speed in a Residential Area or,N 7th St/E Van Buren
18-16294D,3/1,1913 hrs,3/1,1913 hrs,3/1 1913 hrs,Cleared By Arrest
"",,,,,Business District,St
18-16298T,3/1,1918 hrs,2/28,1800 hrs,3/1 1920 hrs Sexual Assault - Rape,900 Blk S Forest Mall Pending
18-16327W,3/1,2043 hrs,7/1,0000 hrs,2/25 0000 hrs Harassment - Repeated Acts of Harassment,13000 Blk N 49th Ave Closed
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,Description,,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,Excessive Speed in a Residential Area or,,S Power Rd/E,
18-16415P,3/2,0413 hrs,3/2,0413 hrs,3/2,0413 hrs,,,Cleared By Arrest
"",,,,,,Business District,,Williams Field Rd,
18-16493T,3/2,1245 hrs,3/2,1230 hrs,3/2,1235 hrs Theft,,600 Blk E Tyler St,Pending
"",,,,,,,,1200 Blk S Forest,
18-16506T,3/2,1328 hrs,3/2,1328 hrs,3/2,1717 hrs Bicycle Theft,,,Pending
"",,,,,,,,Ave,
"",,,,,,,,500 Blk E University,
18-16547T,3/2,1611 hrs,3/2,1300 hrs,3/2,1626 hrs Bicycle Theft,,,Pending
"",,,,,,,,Dr,
"",,,,,,"Possession - Dangerous Drugs, Drug",,,
18-16619T,3/2,2202 hrs,3/2,2202 hrs,3/2,2202 hrs,,400 Blk E Lemon St,Pending
"",,,,,,Paraphernalia,,,
"",,,,,,,,800 Blk S McAllister,
18-16643T,3/2,2336 hrs,3/2,2336 hrs,3/2,2336 hrs Criminal Trespass - 3rd Degree - Real Property,,,Cleared By Arrest
"",,,,,,,,Ave,
"",,,,,,,,300 Blk E Orange,
18-80000063T,3/2,0333 hrs,3/1,0640 hrs,3/2,0320 hrs Bicycle Theft,,,Pending
"",,,,,,,,Mall,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,Description,,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,"Criminal Trespass, Interfering with Judicial",,,
