"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Thursday, August 01, 2013",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description Location,,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,"DUI- Slightest Degree, Underage Drinking and Driving, S Rural Rd/E Apache",,
13-51780T,8/1,0106 hrs,8/1,0106 hrs,8/1 0106 hrs,,Cleared By Arrest
"",,,,,"Underage Possession of Alcohol, Blvd",,
13-51957T,8/1,1638 hrs,8/1,1415 hrs,8/1 1630 hrs Bike Theft College Design North,,Pending
"",,,,,5600 Block of  S,,
13-51958P,8/1,1641 hrs,7/27,1800 hrs,7/30 1800 hrs Burglary,,Pending
"",,,,,Sterling,,
"",,,,,E. University Dr/ S,,
13-52043T,8/1,2153 hrs,8/1,2153 hrs,8/1 2153 hrs Driving on Suspended License,,Cleared By Arrest
"",,,,,Forest Ave,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-52198T,8/2,0839 hrs,8/1,1700 hrs,8/2,0700 hrs,Criminal Damage,Central Plant South,Pending
"",,,,,,,,Classroom/Lab/Comput,
13-52248W,8/2,1321 hrs,6/18,0700 hrs,6/25,0700 hrs,Theft,,Pending
"",,,,,,,,er Classroom,
13-52254T,8/2,1356 hrs,8/2,1130 hrs,8/2,1300 hrs,Theft,Noble Library,Pending
13-52317T,8/2,1942 hrs,8/2,1830 hrs,8/2,1830 hrs,Criminal Damage,Parking Structure 1,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
"",,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-52534T,8/3,1823 hrs,8/3,1823 hrs,8/3,1835 hrs,Warrant,Parking Structure 7,Cleared by Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
13-52630T,8/4,0021 hrs,8/4,0021 hrs,8/4,0021 hrs,Resisting Arrest,S Rural Rd/E 8th St,Cleared By Arrest
"",,,,,,,,University Service,
