"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Tuesday, December 01, 2015",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
15-93529T,12/1,0925 hrs,12/1,0915 hrs,12/1 0920 hrs Theft,Hayden Library,Pending
15-93588T,12/1,1352 hrs,11/26,0800 hrs,11/27 1900 hrs Burglary,Vista Del Sol,Pending
15-93608T,12/1,1507  hrs,11/25,1300 hrs,11/30 1800 hrs Bicycle Theft,Manzanita Hall,Pending
15-93614T,12/1,1512 hrs,12/1,1325 hrs,12/1 1512 hrs Criminal Damage,Parking Area 20,Pending
15-80000215T,12/1,1435 hrs,11/25,1425 hrs,12/1 1435 hrs Bicycle Theft,Hassayampa,Pending
"",,,,,,Business Administration,
15-80000216,12/1,1558 hrs,12/1,0745 hrs,12/1 1315 hrs Bicycle Theft,,Pending
"",,,,,,C Wing,
15-80000217,12/1,1947 hrs,12/1,1130 hrs,12/1 1135 hrs Bicycle Theft,Palo Verde West,Pending
"",,,,,Occurred,,,
"",Date,Time,,,,,,
Incident #,,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,,
"",,,Date,Time,Date,Time,,
15-93733T,12/2,0034 hrs,12/2,0034 hrs,12/2,0034 hrs,Possession of Drug Paraphernalia,University Towers Apts. Pending
15-93859T,12/2,1301 hrs,11/25,1300 hrs,11/30,0715 hrs,Burglary,Vista Del Sol Pending
15-93892T,12/2,1250 hrs,11/30,2000 hrs,12/1,1030 hrs,Theft,Manzanita Hall Pending
15-94009T,12/2,1900 hrs,12/1,1445 hrs,12/1,1500 hrs,Theft,Manzanita Hall Closed
15-94033T,12/2,2206 hrs,12/2,2100 hrs,12/2,2200 hrs,Bicycle Theft,Hayden Library Pending
15-80000218T,12/2,1205 hrs,11/20,0800 hrs,11/21,1930 hrs,Burglary,Parking Structure 1 Pending
15-80000219T,12/2,1206 hrs,12/2,1130 hrs,12/2,1130 hrs,Bicycle Theft,Hassayampa Pending
15-80000220T,12/2,1347 hrs,12/2,1235 hrs,12/2,1235 hrs,Bicycle Theft,Agave Hall Pending
"",,,,,,,,S Rural Rd/E Apache
15-80000221T,12/2,1713 hrs,12/2,0930 hrs,12/2,1310 hrs,Bicycle Theft,Pending
"",,,,,,,,Blvd
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
15-94071T,12/3,0050 hrs,12/3,0050 hrs,12/3,0101 hrs,Possession of Drug Paraphernalia,Parking Area 59,Cleared by Arrest
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
15-94072T,12/3,0043 hrs,12/3,0043 hrs,12/3,0043 hrs,,Parking Area 59,Pending
"",,,,,,,Paraphernalia,,
15-94256T,12/3,1836 hrs,12/3,1800 hrs,12/3,1815 hrs,Theft,Hassayampa Phase 2,Pending
15-94197T,12/3,1231 hrs,12/3,1231 hrs,12/3,1644 hrs,Theft,Towers Apts,Pending
15-80000222P,12/3,0758 hrs,11/21,2250 hrs,11/21,2305 hrs,Theft,Bunkers,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"DUI w/ BAC .08 or higher, DUI - Alcohol, Drug,",S McAllister Ave / E,
15-94371T,12/4,0202 hrs,12/4,0202 hrs,12/4,0515 hrs,,,Pending
"",,,,,,,"Vapor, Combo",University Dr,
"",,,,,,,"DUI - Alcohol, Drug, Vapor, Combo, Failure to comply",S Dorsey Ln / E,
15-94387T,12/4,0254 hrs,12/4,0254 hrs,12/4,0254 hrs,,,Pending
"",,,,,,,with the order of a police officer,University Dr,
"",,,,,,,,1200 Blk E University,
15-94556T,12/4,2021 hrs,12/4,2021 hrs,12/4,2036 hrs,Exhibition of Speed,,Cleared by Arrest
"",,,,,,,,Dr,
"",,,,,,,,"W Broadmor, S Mill",
15-94573T,12/4,2109 hrs,12/4,2109 hrs,12/4,2210 hrs,Driving with a suspended license,,Cleared by Arrest
"",,,,,,,,Ave,
15-94589P,12/4,2141 hrs,12/4,0900 hrs,12/4,2100 hrs,Burglary,North Desert Village,Pending
15-94591T,12/4,2147 hrs,12/4,2147 hrs,12/4,2147 hrs,"Assault, Criminal Damage",Hassayampa Phase II,Cleared by Arrest
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
15-94617T,12/4,2314 hrs,12/4,2314 hrs,12/4,2314 hrs,,Palo Verde West,Pending
