"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Sunday, January 01, 2017",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
17-00009T,1/1,0025 hrs,1/1,0025 hrs,1/1 0025 hrs Burglary,Central Plant,Pending
"",,,,,"DUI-Alcohol, Drug, Vapor, Combination thereof, DUI",S McAllister Ave/E,
17-00014T,1/1,0044 hrs,1/1,0044 hrs,1/1 0044 hrs,,Cleared by Arrest
"",,,,,w/BAC of .08 or higher,Tyler Mall,
17-00024T,1/1,0123 hrs,1/1,0123 hrs,"1/1 1253 hrs Criminal Trespass, Theft",Palo Verde Beach,Cleared by Arrest
"",,,,,,4300 Block W Cactus,
17-00034W,1/1,0211 hrs,1/1,0211 hrs,1/1 0424 hrs Minor with Alcohol in Body x4,,Cleared by Arrest
"",,,,,,Rd,
17-00127T,1/1,1205 hrs,1/1,0100 hrs,1/1 1200 hrs Criminal Damage,Parking Area 72,Pending
17-00205P,1/1,2157 hrs,1/1,2150 hrs,1/1 2157 hrs Assault,South Desert Village,Pending
"",,,,,"Possession of Marijuana, Possession of Drug",,
17-00209T,1/1,2214 hrs,1/1,2214 hrs,1/1 2214 hrs,S Mill Ave/E 6th St,Pending
"",,,,,Paraphernalia,,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
17-00312P,1/2,0753 hrs,1/7/13,0000 hrs,1/7/13,0000 hrs,Sexual Assault of Spouse,North Desert Village,Pending
"",,,,,,,,400 Block E Apache,
17-80000003T,1/2,2218 hrs,1/2,1510 hrs,1/2,2020 hrs,Bike Theft,,Pending
"",,,,,,,,Blvd,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,500 Block of E,
17-0554T,1/3,0456 hrs,12/30,1700 hrs,1/3,0456 hrs,Criminal Damage,,Pending
"",,,,,,,,Veterans Way,
17-0702T,1/3,1357 hrs,1/3,1357 hrs,1/3,1357 hrs,Theft,Sun Devil Stadium,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
17-0932T,1/4,0953 hrs,10/8,1345 hrs,10/17,1557 hrs,Aggravated Harassment,325 E Apache Blvd,Pending
17-0950T,1/4,1154 hrs,12/8,1800 hrs,1/4,1130 hrs,Burglary,Physical Sciences F,Pending
