"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Wednesday, October 01, 2014",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
14-71758T,10/1,0201 hrs,10/1,0201 hrs,"10/1 0201 hrs Possession Narcotic Drugs, Drug Paraphernalia",Parking Structure 7,Cleared By Arrest
"",,,,,,1300 block E Don,
14-71872T,10/1,1124 hrs,10/1,1124 hrs,"10/1 1124 hrs Possession Narcotic Drugs, Drug Paraphernalia",,Cleared By Arrest
"",,,,,,Carlos Ave,
14-71915T,10/1,1445 hrs,10/1,1030 hrs,10/1 1430 hrs Bike Theft,Life Sciences C,Pending
14-71976T,10/1,2053 hrs,10/1,2053 hrs,"10/1 2053 hrs Possession of Marijuana, Drug Paraphernalia",Palo Verde East,Cleared By Arrest
14-72003T,10/1,2232 hrs,10/1,2232 hrs,"10/1 2232 hrs Possession of Marijuana, Drug Paraphernalia",Piper Writers House,Cleared By Arrest
14-72025T,10/1,2320 hrs,10/1,2320 hrs,"10/1 2320 hrs Possession of Marijuana, Drug Paraphernalia",Parking Structure 4,Cleared By Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,S McClintock Dr/E Del,
14-72058T,10/2,0156 hrs,10/2,0156 hrs,10/2,0156 hrs,Driving with a Suspended License,,Cleared By Arrest
"",,,,,,,,Rio Dr,
14-72107T,10/2,0806 hrs,10/1,1655 hrs,10/2,0730 hrs,Burglary,Wells Fargo Arena,Pending
14-72132T,10/2,0904 hrs,10/2,0845 hrs,10/2,0900 hrs,Theft,Physical Sciences F,Pending
14-72134W,10/2,0922 hrs,10/2,0922 hrs,10/2,0922 hrs,Speeding,330 E Bell Rd,Cleared By Arrest
14-72163T,10/2,1149 hrs,9/30,1900 hrs,9/30,1930 hrs,Theft,Sun Devil Fitness,Pending
14-72190T,10/2,1215 hrs,9/27,1415 hrs,9/27,1445 hrs,Burglary,Parking Area 59,Pending
14-72257T,10/2,2040 hrs,10/2,1300 hrs,10/2,2025 hrs,Bike Theft,Bookstore,Pending
14-72264T,10/2,2110 hrs,10/2,1900 hrs,10/2,1900 hrs,Assault,Memorial Union,Pending
