"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Saturday, September 01, 2012",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,"Under 21 with Alcohol in Body, Possession of Fictitious",,
12-15898T,9/1,0057 hrs,9/1,0057 hrs,9/1 0111 hrs,Vista Del Sol,Cleared by Arrest
"",,,,,Drivers License,,
"",,,,,,S McAllister Ave / E,
12-15900T,9/1,0117 hrs,9/1,0117 hrs,9/1 0122 hrs Under 21 with Alcohol in Body,,Cleared by Arrest
"",,,,,,Orange St,
"",,,,,,E Apache Blvd / S,
12-15902T,9/1,0119 hrs,9/1,0119 hrs,9/1 0125 hrs Under 21 with Alcohol in Body,,Cleared by Arrest
"",,,,,,Forest Ave,
"",,,,,,E Lemon St / S Rural,
12-15908T,9/1,0156 hrs,9/1,0156 hrs,9/1 0202 hrs Public Consumption of Alcohol,,Cleared by Arrest
"",,,,,,Rd,
"",,,,,,800 Block of S Mill,
12-15911T,9/1,0221 hrs,9/1,0221 hrs,9/1 0222 hrs Disorderly Conduct,,Cleared by Arrest
"",,,,,,Ave,
12-15912T,9/1,0237 hrs,9/1,0237 hrs,9/1 0242 hrs Under 21 with Alcohol in Body,Hassayampa Phase 1,Cleared by Arrest
"",,,,,"Under 21 with Alcohol in Body, Failure to Obey ""Don't",Paseo Del Saber / E,
12-15914T,9/1,0257 hrs,9/1,0257 hrs,9/1 0300 hrs,,Cleared by Arrest
"",,,,,"Walk"" Sign",Apache Blvd,
12-15929T,9/1,0923 hrs,8/31,1030 hrs,8/31 1120 hrs Bike Theft,Physical Science E,Pending
"",,,,,,E Apache Blvd / S,
12-15931T,9/1,1019 hrs,9/1,1019 hrs,9/1 1150 hrs Possession of Drug Paraphernalia,,Pending
"",,,,,,Rural Rd,
"",,,,,"Possession of Dangerous Drugs, Possession of Drug",,
12-15933T,9/1,1114 hrs,9/1,1114 hrs,9/1 1150 hrs,E 13th St / S Ash St,MCAO Transmitted
"",,,,,Paraphernalia,,
"",,,,,,E Apache Blvd / S,
12-15940T,9/1,1233 hrs,9/1,1220 hrs,9/1 1233 hrs Assault,,Cleared by Arrest
"",,,,,,McAllister Ave,
"",,,,,"Attempted Escape, Resisting Arrest, Criminal Trespass,",,
12-15942T,9/1,1303 hrs,9/1,1303 hrs,9/1 1451 hrs,1100 Block S. Rural Rd,Pending
"",,,,,Jaywalking,,
12-15943T,9/1,1243 hrs,8/31,1600 hrs,8/31 2200 hrs Bike Theft,Hassayampa Phase 2,Pending
"",,,,,,Vista Del Sol Parking,
12-15948T,9/1,1616 hrs,9/1,1100 hrs,9/1 1415 hrs Criminal Damage,,Pending
"",,,,,,Structure,
12-15949T,9/1,1624 hrs,8/28,1930 hrs,8/31 1745 hrs Bike Theft,Rosewood Hall,Pending
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
12-15951T,9/1,1708 hrs,9/1,1708 hrs,9/1,1756 hrs,,Palo Verde Main,MCAO Transmitted
"",,,,,,,Paraphernalia,,
12-15969T,9/1,2115 hrs,9/1,2115 hrs,9/1,2115 hrs,Vehicle Burglary,Parking Structure 5,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,S. Myrtle Ave. / E.,
12-15983T,9/2,0003 hrs,9/2,0003 hrs,9/2,0015 hrs,"Driving on a Suspended License, Warrant Arrest",,Cleared by Arrest
"",,,,,,,,University Dr.,
"",,,,,,,"DUI-Alcohol, DUI-BAC .08 or higher, DUI-Extreme w/",,
"",,,,,,,,S. Rural Rd. / E. Vista,
12-15990T,9/2,0108 hrs,9/2,0108 hrs,9/2,0108 hrs,"BAC .15 or more, but less than .20, DUI-Super Extreme",,Cleared by Arrest
"",,,,,,,,Del Cerro Dr.,
"",,,,,,,.20 or higher,,
"",,,,,,,"Possession of Dangerous Drugs, Possession of Drug",,
"",,,,,,,,S. Rural Rd. / E. Spence,
12-15991T,9/2,0111 hrs,9/2,0111 hrs,9/2,0138 hrs,"Paraphernalia, Under 21 Drinking and Driving, Minor",,MCAO Transmitted
"",,,,,,,,Ave.,
"",,,,,,,in Consumption of Alcohol,,
12-15994T,9/2,0153 hrs,9/2,0153 hrs,9/2,0204 hrs,Minor in Consumption of Alcohol,500 E. Univeristy Dr.,Cleared by Arrest
12-15997T,9/2,0246 hrs,9/2,0246 hrs,9/2,0246 hrs,Minor in Consumption of Alcohol,Vista Del Sol,Cleared by Arrest
12-16003T,9/2,0839 hrs,9/2,0839 hrs,9/2,0839 hrs,Bicycle Theft,Villas at Vista Del Sol,Pending
12-16007W,9/2,1035 hrs,9/2,1035 hrs,9/2,1035 hrs,Criminal Damage,Southwest Field,Pending
12-16020T,9/2,1433 hrs,8/25,1900 hrs,9/2,1445 hrs,Vehicle Burglary,Parking Structure 7,Pending
12-16023T,9/2,1509 hrs,9/2,1230 hrs,9/2,1340 hrs,Bicycle Theft,Memorial Union,Pending
12-16034T,9/2,1821 hrs,9/2,1702 hrs,9/2,1707 hrs,Burglary,Intercollegiate Athletics,Pending
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
12-16048T,9/2,2121 hrs,9/2,2121 hrs,9/2,2121 hrs,,Sonora Center,MCAO Transmitted
"",,,,,,,Paraphernalia,,
"",,,,,,,,E. Apache Blvd. / S.,
12-16058T,9/2,2338 hrs,9/2,2338 hrs,9/2,2340 hrs,Driving on a Suspended License,,Cleared by Arrest
"",,,,,,,,McAllister Ave.,
12-16060D,9/2,2340 hrs,9/2,2335 hrs,9/2,2340 hrs,Theft,Taylor Place,MCAO Transmitted
12-16064T,9/2,2333 hrs,9/2,2333 hrs,9/2,2230 hrs,Criminal Damage,Adelphi Commons,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-16090T,9/3,1300 hrs,9/1,1700 hrs,9/3,0001 hrs,Bike Theft,Cholla,Pending
12-16095T,9/3,1626 hrs,9/2,1630 hrs,9/3,1600 hrs,Theft,Sonora Center,Pending
"",,,,,,,,College Of Design,
12-16098T,9/3,1734 hrs,9/2,1500 hrs,9/3,1630 hrs,Bike Theft,,Pending
"",,,,,,,,South,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-16159T,9/4,1100 hrs,8/31,1200 hrs,8/31,1300 hrs,Bike Theft,Language & Literature,Pending
12-16168T,9/4,1136 hrs,8/31,1100 hrs,9/4,1100 hrs,Bike Theft,Parking Structure 4,Pending
12-16169T,9/4,1309 hrs,8/31,1200 hrs,9/4,1000 hrs,Bike Theft,Villas at Vista del Sol,Pending
12-16189D,9/4,1429 hrs,9/4,1220 hrs,9/4,1300 hrs,Theft,Cronkite,Pending
12-16195T,9/4,1628 hrs,9/4,1615 hrs,9/4,1620 hrs,Theft,Memorial Union,Pending
12-16199T,9/4,1721 hrs,9/3,1800 hrs,9/4,0800 hrs,Bike Theft,Hassayampa Phase 2,Pending
12-16206T,9/4,1808 hrs,9/4,0900 hrs,9/4,1620 hrs,Bike Theft,Art,Pending
"",,,,,,,Sex Offense Child (Between 01/1/2005 and,,
12-16207T,9/4,1804 hrs,1/1,0001 hrs,12/31,2359 hrs,,Mona Plummer,Pending
"",,,,,,,12/31/2008),,
12-16208T,9/4,1828 hrs,8/31,1700 hrs,9/4,0720 hrs,Bike Theft,Towers,Pending
