"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Tuesday, November 01, 2016",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,"Possession of Narcotic Drugs, Possession of Drug",E Parkway Blvd/S,
16-93527T,11/1,0005 hrs,11/1,0005 hrs,11/1 0055 hrs,,Cleared by Arrest
"",,,,,Paraphernalia,McAllister Ave,
"",,,,,"Possession of Drug Paraphernalia, Minor with Alcohol",E Parkway Blvd/S,
16-93530T,11/1,0011 hrs,11/1,0011 hrs,11/1 0011 hrs,,Cleared by Arrest
"",,,,,in Body x3,College Ave,
16-93542T,11/1,0126 hrs,11/1,0123 hrs,11/1 0302 hrs Minor with Alcohol in Body,Hassayampa,Cleared by Arrest
"",,,,,,Sun Devil Fitness,
16-93643T,11/1,1218 hrs,11/1,1032 hrs,11/1 1218 hrs Theft,,Pending
"",,,,,,Center,
16-93653T,11/1,1131 hrs,11/1,1125 hrs,11/1 1128 hrs Assault,Verde Dickey Dome,Pending
16-93656T,11/1,1220 hrs,10/14,1845 hrs,10/14 1845 hrs Fraud,Walmart,Pending
16-93657T,11/1,1219 hrs,10/1,0800 hrs,10/3 1500 hrs Theft,The District,Pending
16-93666W,11/1,1250 hrs,11/1,0845 hrs,10/1 1230 hrs Theft of Means of Transportation,Parking Area 6,Pending
16-93721T,11/1,1651 hrs,11/1,1400 hrs,11/1 1500 hrs Theft,Murdock Hall,Pending
16-93806T,11/1,2135 hrs,11/1,1000 hrs,11/1 1530 hrs Theft,Wells Fargo Arena,Pending
16-80000292T,11/1,1243 hrs,11/1,0100 hrs,11/1 1235 hrs Bike Theft,Towers Apartments,Pending
16-80000293D,11/1,1640 hrs,10/31,1530 hrs,10/31 2355 hrs Theft,Mercado,Pending
"",,,,,,Sun Devil Fitness,
16-80000302T,11/1,1224 hrs,11/1,1215 hrs,11/1 1215 hrs Bike Theft,,Pending
"",,,,,,Center,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
16-93862W,11/2,0115 hrs,11/2,0124 hrs,11/2,0206 hrs,"Vehicle Burglary, Fraudulent Use of a Credit Card",West Parking Lot 6,Pending
"",,,,,,,,Sun Devil Fitness,
16-94040T,11/2,1339 hrs,11/2,1339 hrs,11/2,1349 hrs,Unlawful to Consume Alcohol in Public,,Cleared By Arrest
"",,,,,,,,Center,
"",,,,,,,"Possession Marijuana, Possession of Drug",,
16-94205T,11/2,2359 hrs,11/2,2359 hrs,11/3,0120 hrs,,Best C,Pending
"",,,,,,,Paraphernalia,,
16-80000295T,11/2,1531 hrs,11/2,1135 hrs,11/2,1145 hrs,Theft,Palm Walk/Tyler Mall,Pending
16-80000298T,11/2,2254 hrs,10/22,1000 hrs,10/22,1130 hrs,Bike Theft,W.P. Carey Building,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
16-94589T,11/3,2248 hrs,11/3,2248 hrs,11/3,2348 hrs,,Parking Structure 5,Pending
"",,,,,,,Paraphernalia,,
"",,,,,,,,Physical Sciences H-,
16-80000296T,11/3,1138 hrs,10/12,1930 hrs,10/12,2030 hrs,Theft,,Pending
"",,,,,,,,Wing,
"",,,,,,,,500 Block of E Apache,
16-8000309T,11/3,1333 hrs,11/2,2030 hrs,11/2,2100 hrs,Theft,,Pending
"",,,,,,,,Blvd,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Possession of Narcotic Drugs, Possession of Marijuana,",,
16-94647T,11/4,0044 hrs,11/4,0044 hrs,11/4,0044 hrs,,Parking Structure 7,Pending
