"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Saturday, April 01, 2017",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,"Minor with Alcohol in Body, Unlawful to",,
17-27197T,4/1,0000 hrs,4/1,0000 hrs,4/1 0132 hrs Sell/Furnish/Dispose of/give Liquor to an Underaged,University House,Cleared by Arrest
"",,,,,Person,,
17-27202T,4/1,0017 hrs,4/1,0017 hrs,4/1 0038 hrs Minor with Alcohol in Body x2,Parking Structure 5,Cleared by Arrest
17-27214T,4/1,0053 hrs,4/1,0053 hrs,4/1 0146 hrs Minor with Alcohol in Body x2,Sonora Center,Pending
17-27231T,4/1,0215 hrs,4/1,0215 hrs,4/1 0215 hrs Sexual Assault,Vista Del Sol,Pending
17-27255P,4/1,0410 hrs,4/1,0410 hrs,4/1 0527 hrs Minor with Alcohol in Body x4,Century Hall,Cleared by Arrest
"",,,,,,300 Block E Apache,
17-27350T,4/1,1344 hrs,4/1,1200 hrs,4/1 1344 hrs Criminal Damage,,Pending
"",,,,,,Blvd,
17-27377D,4/1,1607 hrs,4/1,1200 hrs,4/1 1228 hrs Harassment,Taylor Place,Pending
17-27437T,4/1,2111 hrs,4/1,2111 hrs,4/1 2111 hrs Public Nuisance,College Ave Commons,Cleared by Arrest
"",,,,,"Possession of Marijuana, Possession of Drug",,
17-27467T,4/1,2241 hrs,4/1,2241 hrs,4/1 2241 hrs,S Forest Ave/E 7th St,Pending
"",,,,,Paraphernalia,,
"",,,,,Unlawful to Sell/Furnis/Dispose of/give Liquor to an,,
17-27474T,4/1,2312 hrs,4/1,2312 hrs,4/1 2331 hrs,University House,Pending
"",,,,,Underaged Person,,
17-80000111T,4/1,1726 hrs,3/31,1800 hrs,4/1 1400 hrs Criminal Damage,Parking Structure 4,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Unlawful to Consume Alcohol in Public, Public",E University Dr/S Mill,
17-27492T,4/2,0007 hrs,4/2,0007 hrs,4/2,0016 hrs,,,Cleared by Arrest
"",,,,,,,Nuisance,Ave,
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
17-27496T,4/2,0021 hrs,4/2,0021 hrs,4/2,0137 hrs,,Parking Area 20,Pending
"",,,,,,,Paraphernalia,,
17-27510T,4/2,0107 hrs,4/2,0105 hrs,4/2,0107 hrs,Fail to notify on striking unattended vehicle,Parking Structure,Pending
17-27679T,4/2,1931 hrs,4/2,1730 hrs,4/2,1900 hrs,Theft,Sonora,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
17-27731T,4/3,0030 hrs,4/3,0000 hrs,4/3,0030 hrs,Threatening or Intimidating,Palo Verde East,Pending
17-27768T,4/3,0616 hrs,4/1,0600 hrs,4/3,0600 hrs,Criminal Damage,Parking Structure 5,Pending
17-27810T,4/3,0832 hrs,4/3,0832 hrs,4/3,0832 hrs,Criminal Damage,Parking Structure 3,Pending
"",,,,,,,"Theft, Theft of a Credit Card or Obtaining Credit Card",,
"",,,,,,,"by Fraud, Receipt of Item Obtained by Fraudulent Use",,
17-27859T,4/3,1229 hrs,3/14,1700 hrs,3/22,1900 hrs,,Dominos,Pending
"",,,,,,,"of Credit Card, Fraudulent Use of a Credit Card-Use of",,
"",,,,,,,Card Without Consent of Cardholder,,
"",,,,,,,"DUI-Extreme w/BAC of .15 or more but less that .20,",,
"",,,,,,,,E University Dr/S Rural,
