"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Sunday, February 01, 2015",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,,E University Dr / S,
15-8140T,2/1,0016hrs,2/1,0016hrs,2/1 0031hrs Under 21 with Alcohol in the Body,,Cleared By Arrest
"",,,,,,College Ave,
"",,,,,"Failure to stop for a stop sign, license not in possession,",S Rural Rd / E Lemon,
15-8141T,2/1,0018hrs,2/1,0018hrs,2/1 0018hrs,,Cleared By Arrest
"",,,,,no registration card in vehicle,St,
15-8183T,2/1,0330hrs,2/1,0330hrs,"2/1 2212hrs Disorderly Conduct, Under 21 with Alcohol in the body",Hayden East,Cleared By Arrest
15-8269T,2/1,1401hrs,2/1,1401hrs,2/1 1504hrs Possession of Marijuana,Towers Apartments,Cleared By Arrest
15-8366,2/1,2321hrs,2/1,2321hrs,2/2 0141hrs Criminal Damage,Parking Structure 4,Pending
"",,,,,Occurred,,,
"",Date,Time,,,,,,
Incident #,,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,,
"",,,Date,Time,Date,Time,,
"",,,,,,,,Engineering Center- A
15-8382T,2/2,0024 hrs,1/30,1500 hrs,2/2,0024 hrs,Theft,Pending
"",,,,,,,,Wing
15-8467T,2/2,1000 hrs,1/31,1250 hrs,1/31,1700 hrs,Theft,Life Sciences- A Wing Pending
15-8499T,2/2,1115 hrs,2/1,1930 hrs,2/2,1000 hrs,Burglary,Tower Center Pending
"",,,,,,,,Vista Del Sol Parking
15-8551T,2/2,1332 hrs,2/2,1332 hrs,2/2,1943 hrs,Vehicle Burglary,Pending
"",,,,,,,,Structure
15-8568T,2/2,1330 hrs,2/2,0945 hrs,2/2,1450 hrs,Criminal Damage,Parking Structure 4 Pending
"",,,,,,,,Engineering Center- G
15-8571T,2/2,1508 hrs,2/2,1145 hrs,2/2,1400 hrs,Theft,Pending
"",,,,,,,,Wing
"",,,,,,,,Physical Sciences- H
15-8584T,2/2,1533 hrs,2/2,1533 hrs,2/2,1604 hrs,Theft,Pending
"",,,,,,,,Wing
15-8599T,2/2,1707 hrs,2/2,1120 hrs,2/2,1700 hrs,"Theft, Criminal Damage",College of Design South Pending
15-8602T,2/2,1730 hrs,1/29,1000 hrs,2/1,1300 hrs,Theft,Vista Del Sol- I Wing Pending
"",,,,,,,,Vista Del Sol Parking
15-8608T,2/2,1717 hrs,2/1,1500 hrs,2/2,1600 hrs,Criminal Damage,Pending
"",,,,,,,,Structure
"",,,,,,,,Vista Del Sol Parking
15-8612T,2/2,1722 hrs,1/31,1400 hrs,2/2,1700 hrs,Vehicle Burglary,Pending
"",,,,,,,,Structure
"",,,,,,,,Vista Del Sol Parking
15-8613T,2/2,1815 hrs,2/1,1400 hrs,2/2,1800 hrs,Criminal Damage,Pending
"",,,,,,,,Structure
"",,,,,,,,Vista Del Sol Parking
15-8620T,2/2,1030 hrs,2/1,1830 hrs,2/2,1000 hrs,Vehicle Burglary,Pending
"",,,,,,,,Structure
"",,,,,,,,Century Hall Parking
15-8624P,2/2,1935 hrs,2/1,2100,2/2,1730 hrs,Criminal Damage,Pending
"",,,,,,,,Lot
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,,E Apache Blvd/ S Mill,
15-8704T,2/3,0033 hrs,2/3,0033 hrs,2/3,0033 hrs,Driving on Suspended License,,Cleared By Arrest
"",,,,,,,,Ave,
"",,,,,,,,E Rio Salado Pkwy/ S,
15-8707T,2/3,0051 hrs,2/3,0051 hrs,2/3,0051 hrs,Possession of Marijuana,,Pending
"",,,,,,,,Mill Ave,
"",,,,,,,"DUI Extreme w/BAC of 0.15 or More, DUI w/BAC of",E University Dr/S,
15-8715T,2/3,0221 hrs,2/3,0221 hrs,2/3,0221 hrs,,,Cleared By Arrest
"",,,,,,,".08 or Higher, DUI",Starley Rd,
15-8782T,2/3,0853 hrs,2/2,1450 hrs,2/3,1510 hrs,Theft,Noble Library,Pending
"",,,,,,,,Vista Del Sol Parking,
15-8872T,2/3,1347 hrs,1/30,1600 hrs,2/3,1350 hrs,Vehicle Burglary,,Pending
"",,,,,,,,Structure,
15-8892T,2/3,1439 hrs,2/2,1445 hrs,2/3,0830 hrs,Bike Theft,Vista Del Sol,Pending
15-8897W,2/3,1502 hrs,2/3,0000 hrs,2/3,1502 hrs,Criminal Damage,West Parking Lot 18,Pending
15-8917T,2/3,1611 hrs,2/3,1511 hrs,2/3,1611 hrs,Bike Theft,Memorial Union,Pending
15-8952T,2/3,1952 hrs,1/30,1250 hrs,1/30,1255 hrs,Theft,Coor Hall,Pending
"",,,,,,,,S Forest Ave/ E Apache,
15-8995T,2/3,2214 hrs,2/3,2214 hrs,2/3,2214 hrs,Driving on Suspended License,,Cleared By Arrest
"",,,,,,,,Blvd,
15-9021T,2/3,2349 hrs,2/3,2330 hrs,2/3,2345 hrs,Criminal Damage,Parking Lot 19,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
15-9110P,2/4,1051 hrs,2/1,1000 hrs,2/3,0100 hrs,Criminal Damage,Parking Lot 8,Pending
"",,,,,,,,College Avenue,
15-9185T,2/4,1505 hrs,1/26,1700 hrs,1/30,2000 hrs,Theft,,Pending
"",,,,,,,,Commons,
15-9207T,2/4,1557 hrs,2/4,1615 hrs,2/1,1615 hrs,Bike Theft,Life Science E Wing,Pending
15-9219T,2/4,1753 hrs,1/22,1753 hrs,2/4,1753 hrs,Burglary Structure,Palo Verde West,Cleared By Arrest
15-9288T,2/4,2258 hrs,2/4,2258 hrs,2/4,2258 hrs,Criminal Trespass,Arboretum,Cleared By Arrest
"",,,,,,,"Possession of Marijuana, Possession of Drug",,
15-9294T,2/4,2314 hrs,2/4,2314 hrs,2/4,2314 hrs,,San Pablo,Pending
"",,,,,,,"Paraphernalia, Minor in Possession of Alcohol",,
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
15-9304T,2/5,0008 hrs,2/5,0000 hrs,2/5,0005 hrs,Bike Theft,Tower Apartment,Pending
15-9385T,2/5,1015 hrs,2/5,1015 hrs,2/5,1015 hrs,Criminal Speed,Parking Lot 59 North,Cleared By Arrest
15-9391T,2/5,1026 hrs,2/5,0815 hrs,2/5,1020 hrs,Bike Theft,Carsen Athletics,Pending
15-9407T,2/5,1112 hrs,2/5,1112 hrs,2/5,1112 hrs,Shoplifting,ASU Bookstore,Cleared By Arrest
15-9443T,2/5,1318 hrs,2/5,1155 hrs,2/5,1300 hrs,Bike Theft,Physical Science H,Pending
15-9445T,2/5,1326 hrs,2/5,1200 hrs,2/5,1325 hrs,Bike Theft,Payne,Pending
15-9475T,2/5,1552 hrs,2/5,0900 hrs,2/5,1530 hrs,Bike Theft,Goldwater,Pending
15-9479T,2/5,1614 hrs,2/4,1015 hrs,2/5,1200 hrs,Burglary,Goldwater,Pending
15-9542T,2/5,2301 hrs,2/5,2301 hrs,2/5,2301 hrs,Minor with Alcohol in Body,Hassayampa Phase 2,Cleared By Arrest
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"DUI-Slightest Degree, DUI- Above .08, DUI- Above",E University Dr/S,
15-9573T,2/6,0138 hrs,2/6,0138 hrs,2/6,0138 hrs,,,Cleared By Arrest
"",,,,,,,.15,College Ave,
"",,,,,,,,University Services,
15-9658T,2/6,1019 hrs,2/5,1300 hrs,2/6,1000 hrs,Criminal Damage,,Pending
"",,,,,,,,Building,
15-9667T,2/6,1134 hrs,2/6,1000 hrs,2/6,1030 hrs,Bike Theft,College of Design,Pending
"",,,,,,,,Urban Systems,
15-9704T,2/6,1443 hrs,2/6,1030 hrs,2/6,1100 hrs,Bike Theft,,Pending
"",,,,,,,,Engineering,
"",,,,,,,,Hassayampa West D,
15-9708T,2/6,1504 hrs,2/6,1030 hrs,2/6,1100 hrs,Theft,,Pending
"",,,,,,,,Wing,
15-9724T,2/6,1600 hrs,2/6,1230 hrs,2/6,1500 hrs,Bike Theft,Hayden Library,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
15-9814T,2/7,0121 hrs,2/7,0121 hrs,2/7,0121 hrs,Minor with Alcohol in Body,San Pablo,Cleared By Arrest
"",,,,,,,"DUI-Super Extreme w/BAC of .20 or Higher, DUI-",,
"",,,,,,,,6000 Block of  S,
15-9823P,2/7,0159 hrs,2/7,0159 hrs,2/7,0159 hrs,"Extreme w/BAC of 0.15 or more but less than 0.20,",,Cleared By Arrest
"",,,,,,,,Sagewood,
"",,,,,,,"DUI w/BAC if .08 or Higher, DUI,",,
15-9827T,2/7,0238 hrs,2/7,0238 hrs,2/7,0238 hrs,Public Urinating,Parking Lot 16,Cleared By Arrest
15-9832T,2/7,0347 hrs,2/7,0347 hrs,2/7,0347 hrs,Criminal Trespass,Murdock Hall,Cleared By Arrest
15-9871T,2/7,0901 hrs,2/7,0855 hrs,2/7,0858 hrs,Bike Theft,Palo Verde East,Pending
"",,,,,,,,Vista Del Sol Parking,
15-9928T,2/7,1541 hrs,2/7,0000 hrs,2/7,1541 hrs,Theft of Means of Transportation,,Pending
"",,,,,,,,Structure,
15-9935T,2/7,1614 hrs,2/7,0000 hrs,2/7,1614 hrs,Theft by Extortion,Vista Del Sol  K- Wing,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
"",,,,,,,"Possession of Marijuana, Possession Drug",,
