"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Thursday, May 01, 2014",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
14-33344T,5/1,0529 hrs,5/1,0529 hrs,5/1 0529 hrs Minor with Alcohol in Body,Hassayampa Phase 2,Cleared By Arrest
"",,,,,,Faculty Administration,
14-33435W,5/1,1210 hrs,4/27,1630 hrs,4/28 0715 hrs Burglary,,Pending
"",,,,,,Building,
14-33443T,5/1,1248 hrs,5/1,0900 hrs,5/1 1200 hrs Theft,Wells Fargo Arena,Pending
14-33515T,5/1,1733 hrs,5/1,1733 hrs,5/1 1733 hrs Possession of Paraphernalia,San Pablo,Cleared By Arrest
14-33562T,5/1,2038 hrs,5/1,1650 hrs,5/1 2038 hrs Theft,Soccer Stadium,Pending
14-33586T,5/1,2208 hrs,5/1/,0000hrs,5/1 2208 hrs Bike Theft,Hayden Library,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
14-33631 T,5/2,0031 hrs,5/2,0031 hrs,5/2,0031 hrs,"Criminal Trespass, Minor Presents False ID  For Liquor",Parking Lot 59,Cleared By Arrest
14-33665P,5/2,0413 hrs,5/2,0413 hrs,5/2,0413 hrs,Minor With Alcohol in Body,6800 Block of Ural Ave,Cleared By Arrest
14-33739T,5/2,0958 hrs,5/2,0355 hrs,5/2,0405 hrs,Disorderly Conduct,Vista Del Sol,Pending
14-33807T,5/2,1451 hrs,5/2,1200 hrs,5/2,1330 hrs,Theft,Memorial Union,Pending
14-33836T,5/2,1715 hrs,5/2,1715 hrs,5/2,1715 hrs,Minor With Alcohol in Body,Parking Lot 59,Cleared By Arrest
14-33877T,5/2,1715 hrs,5/2,1715 hrs,5/2,1715 hrs,"Minor Whith Alcohol in Body,",Parking Lot 59,Cleared By Arrest
14-33884P,5/2,2025 hrs,5/2,2025 hrs,5/2,2025 hrs,Possession Drug Paraphernalia,Century Hall,Cleared By Arrest
