"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Monday, October 01, 2012",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
12-19325T,10/1,0042 hrs,10/1,0042 hrs,10/1 0140 hrs Under 21 with Alcohol in Body,Adelphi Commons,Cleared by Arrest
12-19421T,10/1,1112 hrs,10/1,1030 hrs,10/1 1035 hrs Theft,Noble Library,Pending
12-19429T,10/1,1144 hrs,9/27,1700 hrs,10/1 1130 hrs Bike Theft,Hassayampa Phase 2,Pending
12-19433T,10/1,1217 hrs,9/28,1400 hrs,10/1 1100 hrs Bike Theft,Barrett,Pending
12-19465T,10/1,1438 hrs,9/30,2130 hrs,10/1 1330 hrs Criminal Damage,Vista del Sol,Pending
12-19470W,10/1,1523 hrs,10/1,1445 hrs,10/1 1510 hrs Theft,Las Casas,Pending
"",,,,,,School of Human,
12-19479T,10/1,1625 hrs,10/1,1500 hrs,10/1 1625 hrs Bike Theft,Evolution & Social,Pending
"",,,,,,Change,
12-19485T,10/1,1806 hrs,9/29,2130 hrs,9/30 1100 hrs Bike Theft,Hassayampa Phase 1,Pending
12-19518T,10/1,1947 hrs,10/1,1140 hrs,10/1 1520 hrs Bike Theft,Discovery Hall,Pending
12-19540T,10/1,2055 hrs,10/1,1030 hrs,10/1 2045 hrs Vehicle Burglary,Parking Structure 4,Pending
12-19578T,10/1,2254 hrs,10/1,0900 hrs,10/1 1900 hrs Structure Burglary,Cottonwood,Pending
"",,,,,"Possession of Marijuana, Possession of Drug",,
12-19580T,10/1,2317 hrs,10/1,2320 hrs,"10/1 2341 hrs Paraphernalia, Possession of Cancelled/Fictitious",Hayden East,MCAO Transmitted
"",,,,,License,,
12-19584T,10/1,2337 hrs,10/1,2130 hrs,10/1 2220 hrs Theft,Villas at Vista del Sol,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
12-19593T,10/2,0023 hrs,10/1,2045 hrs,10/1,2400 hrs,Bike Theft,Noble Library,Pending
"",,,,,,,,Business Administration,
12-19613T,10/2,0325 hrs,10/1,1700 hrs,10/2,0230 hrs,Criminal Damage,,Pending
"",,,,,,,,C Wing,
12-19640T,10/2,0726 hrs,10/2,0726 hrs,10/2,0726 hrs,Fail to Stop on Striking Unattended Vehicle,Lot 16,Pending
12-19653T,10/2,0941 hrs,10/2,0935 hrs,10/2,0935 hrs,Theft,Hayden Library,Pending
12-19659T,10/2,1014 hrs,10/2,0950 hrs,10/2,1014 hrs,Theft,Noble Library,Pending
12-19661T,10/2,1021 hrs,10/1,1100 hrs,10/1,1200 hrs,Theft,Memorial Union,Pending
"",,,,,,,,E Apache Blvd / S,
12-19679T,10/2,1209 hrs,10/2,1209 hrs,10/2,1216 hrs,Bike Theft,,Pending
"",,,,,,,,Rural Rd,
12-19684T,10/2,1248 hrs,9/21,0900 hrs,9/21,0900 hrs,Theft,Lot 59,Pending
12-19700T,10/2,1438 hrs,9/29,1700 hrs,10/1,1000 hrs,Bike Theft,Palo Verde West,Pending
12-19701D,10/2,1456 hrs,9/28,1200 hrs,10/2,1430 hrs,Theft,Taylor Place,Pending
12-19705T,10/2,1457 hrs,9/28,1630 hrs,10/2,1000 hrs,Bike Theft,Barrett,Pending
12-19708T,10/2,1515 hrs,10/2,1140 hrs,10/2,1200 hrs,Theft,Hayden Library,Pending
12-19722T,10/2,1653 hrs,10/2,1653 hrs,10/2,1653 hrs,Forgery/Fraud,San Pablo,Pending
12-19724T,10/2,1701 hrs,9/28,1500 hrs,10/1,0800 hrs,Bike Theft,Cholla,Pending
