"",,,,,Police Log,,
"",,,,,Arizona State University Police Department,,
"",,,,,"Sunday, April 01, 2018",,
"",,,,,Occurred,,
"",Date,Time,,,,,
Incident #,,,,From,Thru Description,Location,Disposition
"",Reported,Reported,,,,,
"",,,Date,Time,Date Time,,
"",,,,,"Possession of Drug Paraphernalia, Driving with a",400 Block N Central,
18-24354D,4/1,0334 hrs,4/1,0334 hrs,4/1 0425 hrs,,Cleared By Arrest
"",,,,,Suspended License.,Ave,
18-24437T,4/1,1613 hrs,4/1,1613 hrs,4/1 1647 hrs Theft,Took House,Pending
18-24441T,4/1,1616 hrs,4/1,1616 hrs,4/1 1616 hrs Theft,Music West,Pending
18-24472T,4/1,2129 hrs,4/1,1630 hrs,4/1 1700 hrs Assault,Band Practice Field,Pending
"",,,,,,W Thunderbird Rd/ N,
18-24491W,4/1,2244 hrs,4/1,2244 hrs,4/1 2244 hrs Driving with a Suspended License,,Cleared By Arrest
"",,,,,,43rd Ave,
18-80000096T,4/1,0915 hrs,3/30,1940 hrs,4/1 0855 hrs Bike Theft,Took House,Pending
"",,,,,Occurred,,,,
"",Date,Time,,,,,,,
Incident #,,,,From,Thru,Description,,Location,Disposition
"",Reported,Reported,,,,,,,
"",,,Date,Time,Date,Time,,,
18-24575T,4/2,0808 hrs,3/26,1700 hrs,4/2,0800 hrs Burglary (Vehicle) - 3rd Degree - Non-Residential,,500 Blk S Packard Dr,Pending
"",,,,,,Driving with a Suspended/Cancelled/Revoked,,,
18-24585D,4/2,0838 hrs,4/2,0838 hrs,4/2,0947 hrs,,100 Blk N Fillmore St,Cleared By Arrest
"",,,,,,License,,,
"",,,,,,"Possession-Narcotics,Marijuana, Drug",,500 Blk E University,
18-24593T,4/2,0800 hrs,3/24,2230 hrs,4/3,0433 hrs,,,Cleared By Arrest
"",,,,,,"Paraphernalia, Narcotics & Marijuana for Sale,",,Dr,
"",,,,,,,,800 Blk E Apache,
18-24602T,4/2,0952 hrs,4/1,2000 hrs,4/2,0920 hrs Criminal Damage-Deface or Damage Property,,,Pending
"",,,,,,,,Blvd,
18-24632T,4/2,1149 hrs,3/30,1700 hrs,4/2,1130 hrs Theft,,600 E Veterans Way,Pending
"",,,,,,"Possession-Narcotics,Marijuana, Drug",,500 Blk E University,
